Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
DBS Altitude Visa Signature Card,"[Card Hacks]
This card is good for hacking frequent flyer miles. Yes cannot travel now but still can accumulate for future travels.",card hacks this card is good for hacking frequent flyer miles yes cannot travel now but still can accumulate for future travels,Air Miles,"['card', 'hacks', 'this', 'card', 'is', 'good', 'for', 'hacking', 'frequent', 'flyer', 'miles', 'yes', 'cannot', 'travel', 'now', 'but', 'still', 'can', 'accumulate', 'for', 'future', 'travels']","['card', 'hacks', 'card', 'good', 'hacking', 'frequent', 'flyer', 'miles', 'yes', 'cannot', 'travel', 'still', 'accumulate', 'future', 'travels']","['card', 'hack', 'card', 'good', 'hacking', 'frequent', 'flyer', 'mile', 'yes', 'cannot', 'travel', 'still', 'accumulate', 'future', 'travel']",3
DBS Altitude Visa Signature Card,This card is great for everyday spend and the fact that we get to enjoy airport lounges when we travel! There's also an option to offset CC bills with reward points as well!,this card is great for everyday spend and the fact that we get to enjoy airport lounges when we travel theres also an option to offset cc bills with reward points as well,Air Miles,"['this', 'card', 'is', 'great', 'for', 'everyday', 'spend', 'and', 'the', 'fact', 'that', 'we', 'get', 'to', 'enjoy', 'airport', 'lounges', 'when', 'we', 'travel', 'theres', 'also', 'an', 'option', 'to', 'offset', 'cc', 'bills', 'with', 'reward', 'points', 'as', 'well']","['card', 'great', 'everyday', 'spend', 'fact', 'get', 'enjoy', 'airport', 'lounges', 'travel', 'theres', 'also', 'option', 'offset', 'cc', 'bills', 'reward', 'points', 'well']","['card', 'great', 'everyday', 'spend', 'fact', 'get', 'enjoy', 'airport', 'lounge', 'travel', 'there', 'also', 'option', 'offset', 'cc', 'bill', 'reward', 'point', 'well']",5
DBS Altitude Visa Signature Card,"One of the entry miles card. Mainly for general daily usage to earn 1.2 MPD.

[Card Hacks]
-One of the card that able to earn miles point for simplygo bus and mrt.",one of the entry miles card mainly for general daily usage to earn 12 mpd  card hacks one of the card that able to earn miles point for simplygo bus and mrt,Air Miles,"['one', 'of', 'the', 'entry', 'miles', 'card', 'mainly', 'for', 'general', 'daily', 'usage', 'to', 'earn', '12', 'mpd', 'card', 'hacks', 'one', 'of', 'the', 'card', 'that', 'able', 'to', 'earn', 'miles', 'point', 'for', 'simplygo', 'bus', 'and', 'mrt']","['one', 'entry', 'miles', 'card', 'mainly', 'general', 'daily', 'usage', 'earn', '12', 'mpd', 'card', 'hacks', 'one', 'card', 'able', 'earn', 'miles', 'point', 'simplygo', 'bus', 'mrt']","['one', 'entry', 'mile', 'card', 'mainly', 'general', 'daily', 'usage', 'earn', '12', 'mpd', 'card', 'hack', 'one', 'card', 'able', 'earn', 'mile', 'point', 'simplygo', 'bus', 'mrt']",4
DBS Altitude Visa Signature Card,"[Useful For...]
Those who wants to get 2 free premium lounge access per year on your travels! 

[Miles Card]
The miles conversion rate is quite decent as well, especially for online flight & hotel transactions (S$1 = 3 miles, capped at S$5,000 per month)",useful for those who wants to get 2 free premium lounge access per year on your travels   miles card the miles conversion rate is quite decent as well especially for online flight  hotel transactions s1  3 miles capped at s5000 per month,Air Miles,"['useful', 'for', 'those', 'who', 'wants', 'to', 'get', '2', 'free', 'premium', 'lounge', 'access', 'per', 'year', 'on', 'your', 'travels', 'miles', 'card', 'the', 'miles', 'conversion', 'rate', 'is', 'quite', 'decent', 'as', 'well', 'especially', 'for', 'online', 'flight', 'hotel', 'transactions', 's1', '3', 'miles', 'capped', 'at', 's5000', 'per', 'month']","['useful', 'wants', 'get', '2', 'free', 'premium', 'lounge', 'access', 'per', 'year', 'travels', 'miles', 'card', 'miles', 'conversion', 'rate', 'quite', 'decent', 'well', 'especially', 'online', 'flight', 'hotel', 'transactions', 's1', '3', 'miles', 'capped', 's5000', 'per', 'month']","['useful', 'want', 'get', '2', 'free', 'premium', 'lounge', 'access', 'per', 'year', 'travel', 'mile', 'card', 'mile', 'conversion', 'rate', 'quite', 'decent', 'well', 'especially', 'online', 'flight', 'hotel', 'transaction', 's1', '3', 'mile', 'capped', 's5000', 'per', 'month']",4
DBS Altitude Visa Signature Card,"Good card to chalk up points for air miles. 
Still don't understand why customers have to call for waiver of annual fees but guess that's the market practise. 

Overall useful because of its VISA affiliation which is widely accepted and for traveling.",good card to chalk up points for air miles  still dont understand why customers have to call for waiver of annual fees but guess thats the market practise   overall useful because of its visa affiliation which is widely accepted and for traveling,Air Miles,"['good', 'card', 'to', 'chalk', 'up', 'points', 'for', 'air', 'miles', 'still', 'dont', 'understand', 'why', 'customers', 'have', 'to', 'call', 'for', 'waiver', 'of', 'annual', 'fees', 'but', 'guess', 'thats', 'the', 'market', 'practise', 'overall', 'useful', 'because', 'of', 'its', 'visa', 'affiliation', 'which', 'is', 'widely', 'accepted', 'and', 'for', 'traveling']","['good', 'card', 'chalk', 'points', 'air', 'miles', 'still', 'dont', 'understand', 'customers', 'call', 'waiver', 'annual', 'fees', 'guess', 'thats', 'market', 'practise', 'overall', 'useful', 'visa', 'affiliation', 'widely', 'accepted', 'traveling']","['good', 'card', 'chalk', 'point', 'air', 'mile', 'still', 'dont', 'understand', 'customer', 'call', 'waiver', 'annual', 'fee', 'guess', 'thats', 'market', 'practise', 'overall', 'useful', 'visa', 'affiliation', 'widely', 'accepted', 'traveling']",4
DBS Altitude Visa Signature Card,"[Updated to add information about Fee Waiver]

This was the first credit card in my wallet (before I understood the value of having a multi-card strategy for earning miles), and it's been a reliable companion so far, with some unexpected perks! 

[Application and Approval]
... (more)",updated to add information about fee waiver  this was the first credit card in my wallet before i understood the value of having a multicard strategy for earning miles and its been a reliable companion so far with some unexpected perks   application and approval  more,Air Miles,"['updated', 'to', 'add', 'information', 'about', 'fee', 'waiver', 'this', 'was', 'the', 'first', 'credit', 'card', 'in', 'my', 'wallet', 'before', 'i', 'understood', 'the', 'value', 'of', 'having', 'a', 'multicard', 'strategy', 'for', 'earning', 'miles', 'and', 'its', 'been', 'a', 'reliable', 'companion', 'so', 'far', 'with', 'some', 'unexpected', 'perks', 'application', 'and', 'approval', 'more']","['updated', 'add', 'information', 'fee', 'waiver', 'first', 'credit', 'card', 'wallet', 'understood', 'value', 'multicard', 'strategy', 'earning', 'miles', 'reliable', 'companion', 'far', 'unexpected', 'perks', 'application', 'approval']","['updated', 'add', 'information', 'fee', 'waiver', 'first', 'credit', 'card', 'wallet', 'understood', 'value', 'multicard', 'strategy', 'earning', 'mile', 'reliable', 'companion', 'far', 'unexpected', 'perk', 'application', 'approval']",4
DBS Altitude Visa Signature Card,"Very similar in benefits to citi's premiermiles card, right down to the miles conversion rate and annual priority pass. Gives 5000 points (equivalent to 10000 miles) if annual fee is paid and it doesn't expire. Great feature to accumulate miles for cheap alongside premiermiles.

Edit May 2020: haven't been using this and I realised they didn't bill me for annual fees, which would have added to my miles tally. Been spending more on my Premier miles card which is my current daily driver after I got rid of BOC elite miles for not waiving annual fees.",very similar in benefits to citis premiermiles card right down to the miles conversion rate and annual priority pass gives 5000 points equivalent to 10000 miles if annual fee is paid and it doesnt expire great feature to accumulate miles for cheap alongside premiermiles  edit may 2020 havent been using this and i realised they didnt bill me for annual fees which would have added to my miles tally been spending more on my premier miles card which is my current daily driver after i got rid of boc elite miles for not waiving annual fees,Air Miles,"['very', 'similar', 'in', 'benefits', 'to', 'citis', 'premiermiles', 'card', 'right', 'down', 'to', 'the', 'miles', 'conversion', 'rate', 'and', 'annual', 'priority', 'pass', 'gives', '5000', 'points', 'equivalent', 'to', '10000', 'miles', 'if', 'annual', 'fee', 'is', 'paid', 'and', 'it', 'doesnt', 'expire', 'great', 'feature', 'to', 'accumulate', 'miles', 'for', 'cheap', 'alongside', 'premiermiles', 'edit', 'may', '2020', 'havent', 'been', 'using', 'this', 'and', 'i', 'realised', 'they', 'didnt', 'bill', 'me', 'for', 'annual', 'fees', 'which', 'would', 'have', 'added', 'to', 'my', 'miles', 'tally', 'been', 'spending', 'more', 'on', 'my', 'premier', 'miles', 'card', 'which', 'is', 'my', 'current', 'daily', 'driver', 'after', 'i', 'got', 'rid', 'of', 'boc', 'elite', 'miles', 'for', 'not', 'waiving', 'annual', 'fees']","['similar', 'benefits', 'citis', 'premiermiles', 'card', 'right', 'miles', 'conversion', 'rate', 'annual', 'priority', 'pass', 'gives', '5000', 'points', 'equivalent', '10000', 'miles', 'annual', 'fee', 'paid', 'doesnt', 'expire', 'great', 'feature', 'accumulate', 'miles', 'cheap', 'alongside', 'premiermiles', 'edit', 'may', '2020', 'havent', 'using', 'realised', 'didnt', 'bill', 'annual', 'fees', 'would', 'added', 'miles', 'tally', 'spending', 'premier', 'miles', 'card', 'current', 'daily', 'driver', 'got', 'rid', 'boc', 'elite', 'miles', 'waiving', 'annual', 'fees']","['similar', 'benefit', 'citis', 'premiermiles', 'card', 'right', 'mile', 'conversion', 'rate', 'annual', 'priority', 'pas', 'give', '5000', 'point', 'equivalent', '10000', 'mile', 'annual', 'fee', 'paid', 'doesnt', 'expire', 'great', 'feature', 'accumulate', 'mile', 'cheap', 'alongside', 'premiermiles', 'edit', 'may', '2020', 'havent', 'using', 'realised', 'didnt', 'bill', 'annual', 'fee', 'would', 'added', 'mile', 'tally', 'spending', 'premier', 'mile', 'card', 'current', 'daily', 'driver', 'got', 'rid', 'boc', 'elite', 'mile', 'waiving', 'annual', 'fee']",4
DBS Altitude Visa Signature Card,"It’s very decent - miles don’t expire, you can easily get an annual fee waiver.

But I’d prefer Citi Premier miles only because of the wider range of airline partners.",it’s very decent  miles don’t expire you can easily get an annual fee waiver  but i’d prefer citi premier miles only because of the wider range of airline partners,Air Miles,"['it', 's', 'very', 'decent', 'miles', 'don', 't', 'expire', 'you', 'can', 'easily', 'get', 'an', 'annual', 'fee', 'waiver', 'but', 'i', 'd', 'prefer', 'citi', 'premier', 'miles', 'only', 'because', 'of', 'the', 'wider', 'range', 'of', 'airline', 'partners']","['decent', 'miles', 'expire', 'easily', 'get', 'annual', 'fee', 'waiver', 'prefer', 'citi', 'premier', 'miles', 'wider', 'range', 'airline', 'partners']","['decent', 'mile', 'expire', 'easily', 'get', 'annual', 'fee', 'waiver', 'prefer', 'citi', 'premier', 'mile', 'wider', 'range', 'airline', 'partner']",3
DBS Altitude Visa Signature Card,"[Promotions and Perks]

[Miles Card]

[Fee Waivers]

If you are looking for miles credit card with free entry to premium lounges (2 times a year) the... (more)",promotions and perks  miles card  fee waivers  if you are looking for miles credit card with free entry to premium lounges 2 times a year the more,Air Miles,"['promotions', 'and', 'perks', 'miles', 'card', 'fee', 'waivers', 'if', 'you', 'are', 'looking', 'for', 'miles', 'credit', 'card', 'with', 'free', 'entry', 'to', 'premium', 'lounges', '2', 'times', 'a', 'year', 'the', 'more']","['promotions', 'perks', 'miles', 'card', 'fee', 'waivers', 'looking', 'miles', 'credit', 'card', 'free', 'entry', 'premium', 'lounges', '2', 'times', 'year']","['promotion', 'perk', 'mile', 'card', 'fee', 'waiver', 'looking', 'mile', 'credit', 'card', 'free', 'entry', 'premium', 'lounge', '2', 'time', 'year']",1
DBS Altitude Visa Signature Card,Very easy to apply and the card was received promptly. There are better cards for miles in the market.,very easy to apply and the card was received promptly there are better cards for miles in the market,Air Miles,"['very', 'easy', 'to', 'apply', 'and', 'the', 'card', 'was', 'received', 'promptly', 'there', 'are', 'better', 'cards', 'for', 'miles', 'in', 'the', 'market']","['easy', 'apply', 'card', 'received', 'promptly', 'better', 'cards', 'miles', 'market']","['easy', 'apply', 'card', 'received', 'promptly', 'better', 'card', 'mile', 'market']",5
DBS Altitude Visa Signature Card,"I have been using this card for more than 1 year and so far the experience is pretty good. I managed to waive off the annual fee through phone banking and the process is a breeze. The good part about this card is that the points never expired and can be used to redeem vouchers or offset the transactions via DBS lifestyle app. And, it provides complimentary Priority Pass membership which gives 2 free lounge visits within a year.",i have been using this card for more than 1 year and so far the experience is pretty good i managed to waive off the annual fee through phone banking and the process is a breeze the good part about this card is that the points never expired and can be used to redeem vouchers or offset the transactions via dbs lifestyle app and it provides complimentary priority pass membership which gives 2 free lounge visits within a year,Air Miles,"['i', 'have', 'been', 'using', 'this', 'card', 'for', 'more', 'than', '1', 'year', 'and', 'so', 'far', 'the', 'experience', 'is', 'pretty', 'good', 'i', 'managed', 'to', 'waive', 'off', 'the', 'annual', 'fee', 'through', 'phone', 'banking', 'and', 'the', 'process', 'is', 'a', 'breeze', 'the', 'good', 'part', 'about', 'this', 'card', 'is', 'that', 'the', 'points', 'never', 'expired', 'and', 'can', 'be', 'used', 'to', 'redeem', 'vouchers', 'or', 'offset', 'the', 'transactions', 'via', 'dbs', 'lifestyle', 'app', 'and', 'it', 'provides', 'complimentary', 'priority', 'pass', 'membership', 'which', 'gives', '2', 'free', 'lounge', 'visits', 'within', 'a', 'year']","['using', 'card', '1', 'year', 'far', 'experience', 'pretty', 'good', 'managed', 'waive', 'annual', 'fee', 'phone', 'banking', 'process', 'breeze', 'good', 'part', 'card', 'points', 'never', 'expired', 'used', 'redeem', 'vouchers', 'offset', 'transactions', 'via', 'dbs', 'lifestyle', 'app', 'provides', 'complimentary', 'priority', 'pass', 'membership', 'gives', '2', 'free', 'lounge', 'visits', 'within', 'year']","['using', 'card', '1', 'year', 'far', 'experience', 'pretty', 'good', 'managed', 'waive', 'annual', 'fee', 'phone', 'banking', 'process', 'breeze', 'good', 'part', 'card', 'point', 'never', 'expired', 'used', 'redeem', 'voucher', 'offset', 'transaction', 'via', 'db', 'lifestyle', 'app', 'provides', 'complimentary', 'priority', 'pas', 'membership', 'give', '2', 'free', 'lounge', 'visit', 'within', 'year']",4
DBS Altitude Visa Signature Card,"My favourite go-to credit card for everyday purchases because it makes earning miles very straight forward and is one of the cards with some of the best miles earning rate. I use this card for almost everything from my online subscriptions to bills, Grab rides, online shopping  to even paying for my bus and mrt rides now.

Definitely would love it even more if there are more regular promotions and perks every now and then since I use this card for basically almost everything, but hey nobody's complaining w... (more)",my favourite goto credit card for everyday purchases because it makes earning miles very straight forward and is one of the cards with some of the best miles earning rate i use this card for almost everything from my online subscriptions to bills grab rides online shopping  to even paying for my bus and mrt rides now  definitely would love it even more if there are more regular promotions and perks every now and then since i use this card for basically almost everything but hey nobodys complaining w more,Air Miles,"['my', 'favourite', 'goto', 'credit', 'card', 'for', 'everyday', 'purchases', 'because', 'it', 'makes', 'earning', 'miles', 'very', 'straight', 'forward', 'and', 'is', 'one', 'of', 'the', 'cards', 'with', 'some', 'of', 'the', 'best', 'miles', 'earning', 'rate', 'i', 'use', 'this', 'card', 'for', 'almost', 'everything', 'from', 'my', 'online', 'subscriptions', 'to', 'bills', 'grab', 'rides', 'online', 'shopping', 'to', 'even', 'paying', 'for', 'my', 'bus', 'and', 'mrt', 'rides', 'now', 'definitely', 'would', 'love', 'it', 'even', 'more', 'if', 'there', 'are', 'more', 'regular', 'promotions', 'and', 'perks', 'every', 'now', 'and', 'then', 'since', 'i', 'use', 'this', 'card', 'for', 'basically', 'almost', 'everything', 'but', 'hey', 'nobodys', 'complaining', 'w', 'more']","['favourite', 'goto', 'credit', 'card', 'everyday', 'purchases', 'makes', 'earning', 'miles', 'straight', 'forward', 'one', 'cards', 'best', 'miles', 'earning', 'rate', 'use', 'card', 'almost', 'everything', 'online', 'subscriptions', 'bills', 'grab', 'rides', 'online', 'shopping', 'even', 'paying', 'bus', 'mrt', 'rides', 'definitely', 'would', 'love', 'even', 'regular', 'promotions', 'perks', 'every', 'since', 'use', 'card', 'basically', 'almost', 'everything', 'hey', 'nobodys', 'complaining', 'w']","['favourite', 'goto', 'credit', 'card', 'everyday', 'purchase', 'make', 'earning', 'mile', 'straight', 'forward', 'one', 'card', 'best', 'mile', 'earning', 'rate', 'use', 'card', 'almost', 'everything', 'online', 'subscription', 'bill', 'grab', 'ride', 'online', 'shopping', 'even', 'paying', 'bus', 'mrt', 'ride', 'definitely', 'would', 'love', 'even', 'regular', 'promotion', 'perk', 'every', 'since', 'use', 'card', 'basically', 'almost', 'everything', 'hey', 'nobody', 'complaining', 'w']",5
DBS Altitude Visa Signature Card,Try out the card because that the miles do not expire and fee waiver service was a lot better user experience,try out the card because that the miles do not expire and fee waiver service was a lot better user experience,Air Miles,"['try', 'out', 'the', 'card', 'because', 'that', 'the', 'miles', 'do', 'not', 'expire', 'and', 'fee', 'waiver', 'service', 'was', 'a', 'lot', 'better', 'user', 'experience']","['try', 'card', 'miles', 'expire', 'fee', 'waiver', 'service', 'lot', 'better', 'user', 'experience']","['try', 'card', 'mile', 'expire', 'fee', 'waiver', 'service', 'lot', 'better', 'user', 'experience']",1
DBS Altitude Visa Signature Card,"[Miles Card]
good for overseas use to earn miles. not great on miles for local spend - great rewards to exchange miles for otherwise",miles card good for overseas use to earn miles not great on miles for local spend  great rewards to exchange miles for otherwise,Air Miles,"['miles', 'card', 'good', 'for', 'overseas', 'use', 'to', 'earn', 'miles', 'not', 'great', 'on', 'miles', 'for', 'local', 'spend', 'great', 'rewards', 'to', 'exchange', 'miles', 'for', 'otherwise']","['miles', 'card', 'good', 'overseas', 'use', 'earn', 'miles', 'great', 'miles', 'local', 'spend', 'great', 'rewards', 'exchange', 'miles', 'otherwise']","['mile', 'card', 'good', 'overseas', 'use', 'earn', 'mile', 'great', 'mile', 'local', 'spend', 'great', 'reward', 'exchange', 'mile', 'otherwise']",3
DBS Altitude Visa Signature Card,"A good credit card for young working adults, as one is able to rack up DBS points (that won't expire) with high expenditures incurred with the card, to either convert them to KrisFlyer miles (SIA plane tickets) or offset expenses via the DBS Lifestyle app! Also, the speed of approval is fast, and fee waivers are alright too.",a good credit card for young working adults as one is able to rack up dbs points that wont expire with high expenditures incurred with the card to either convert them to krisflyer miles sia plane tickets or offset expenses via the dbs lifestyle app also the speed of approval is fast and fee waivers are alright too,Air Miles,"['a', 'good', 'credit', 'card', 'for', 'young', 'working', 'adults', 'as', 'one', 'is', 'able', 'to', 'rack', 'up', 'dbs', 'points', 'that', 'wont', 'expire', 'with', 'high', 'expenditures', 'incurred', 'with', 'the', 'card', 'to', 'either', 'convert', 'them', 'to', 'krisflyer', 'miles', 'sia', 'plane', 'tickets', 'or', 'offset', 'expenses', 'via', 'the', 'dbs', 'lifestyle', 'app', 'also', 'the', 'speed', 'of', 'approval', 'is', 'fast', 'and', 'fee', 'waivers', 'are', 'alright', 'too']","['good', 'credit', 'card', 'young', 'working', 'adults', 'one', 'able', 'rack', 'dbs', 'points', 'wont', 'expire', 'high', 'expenditures', 'incurred', 'card', 'either', 'convert', 'krisflyer', 'miles', 'sia', 'plane', 'tickets', 'offset', 'expenses', 'via', 'dbs', 'lifestyle', 'app', 'also', 'speed', 'approval', 'fast', 'fee', 'waivers', 'alright']","['good', 'credit', 'card', 'young', 'working', 'adult', 'one', 'able', 'rack', 'db', 'point', 'wont', 'expire', 'high', 'expenditure', 'incurred', 'card', 'either', 'convert', 'krisflyer', 'mile', 'sia', 'plane', 'ticket', 'offset', 'expense', 'via', 'db', 'lifestyle', 'app', 'also', 'speed', 'approval', 'fast', 'fee', 'waiver', 'alright']",4
DBS Altitude Visa Signature Card,"Been using this card for a year, and I managed to request for the wee waiver easily within a click. The approval was pretty fast and they deducted the fee from my transaction instantly. Using the card has been breezy for me, every spend I make gives me DBS points which helps me to either offset my purchases or I could also turn it into miles. Bill payment can also be made directly via digibank which is a plus point for someone who’s always busy! What I love most about DBS is that it has endless deals on its DBS Lifestyle app, so no matter what credit or debit card you use, you’ll always get to redeem all kinds of offers and promos on that app.",been using this card for a year and i managed to request for the wee waiver easily within a click the approval was pretty fast and they deducted the fee from my transaction instantly using the card has been breezy for me every spend i make gives me dbs points which helps me to either offset my purchases or i could also turn it into miles bill payment can also be made directly via digibank which is a plus point for someone who’s always busy what i love most about dbs is that it has endless deals on its dbs lifestyle app so no matter what credit or debit card you use you’ll always get to redeem all kinds of offers and promos on that app,Air Miles,"['been', 'using', 'this', 'card', 'for', 'a', 'year', 'and', 'i', 'managed', 'to', 'request', 'for', 'the', 'wee', 'waiver', 'easily', 'within', 'a', 'click', 'the', 'approval', 'was', 'pretty', 'fast', 'and', 'they', 'deducted', 'the', 'fee', 'from', 'my', 'transaction', 'instantly', 'using', 'the', 'card', 'has', 'been', 'breezy', 'for', 'me', 'every', 'spend', 'i', 'make', 'gives', 'me', 'dbs', 'points', 'which', 'helps', 'me', 'to', 'either', 'offset', 'my', 'purchases', 'or', 'i', 'could', 'also', 'turn', 'it', 'into', 'miles', 'bill', 'payment', 'can', 'also', 'be', 'made', 'directly', 'via', 'digibank', 'which', 'is', 'a', 'plus', 'point', 'for', 'someone', 'who', 's', 'always', 'busy', 'what', 'i', 'love', 'most', 'about', 'dbs', 'is', 'that', 'it', 'has', 'endless', 'deals', 'on', 'its', 'dbs', 'lifestyle', 'app', 'so', 'no', 'matter', 'what', 'credit', 'or', 'debit', 'card', 'you', 'use', 'you', 'll', 'always', 'get', 'to', 'redeem', 'all', 'kinds', 'of', 'offers', 'and', 'promos', 'on', 'that', 'app']","['using', 'card', 'year', 'managed', 'request', 'wee', 'waiver', 'easily', 'within', 'click', 'approval', 'pretty', 'fast', 'deducted', 'fee', 'transaction', 'instantly', 'using', 'card', 'breezy', 'every', 'spend', 'make', 'gives', 'dbs', 'points', 'helps', 'either', 'offset', 'purchases', 'could', 'also', 'turn', 'miles', 'bill', 'payment', 'also', 'made', 'directly', 'via', 'digibank', 'plus', 'point', 'someone', 'always', 'busy', 'love', 'dbs', 'endless', 'deals', 'dbs', 'lifestyle', 'app', 'matter', 'credit', 'debit', 'card', 'use', 'always', 'get', 'redeem', 'kinds', 'offers', 'promos', 'app']","['using', 'card', 'year', 'managed', 'request', 'wee', 'waiver', 'easily', 'within', 'click', 'approval', 'pretty', 'fast', 'deducted', 'fee', 'transaction', 'instantly', 'using', 'card', 'breezy', 'every', 'spend', 'make', 'give', 'db', 'point', 'help', 'either', 'offset', 'purchase', 'could', 'also', 'turn', 'mile', 'bill', 'payment', 'also', 'made', 'directly', 'via', 'digibank', 'plus', 'point', 'someone', 'always', 'busy', 'love', 'db', 'endless', 'deal', 'db', 'lifestyle', 'app', 'matter', 'credit', 'debit', 'card', 'use', 'always', 'get', 'redeem', 'kind', 'offer', 'promos', 'app']",5
DBS Altitude Visa Signature Card,"[Miles Card]
Beginner-friendly miles card to kick start your journey into collecting miles. 
Currently using it for a year now, mainly for transport and Grab Pay/fave Pay
- Miles earned do not expire
- Basic 1.2 miles for every S$1 spent  (Local spend)
- 2 miles for every S$1 spent (Oversea spend in foreign currency)
- 3 miles for every S$1 spent on online affiliated flight & hotels (capped at S$5000)
... (more)",miles card beginnerfriendly miles card to kick start your journey into collecting miles  currently using it for a year now mainly for transport and grab payfave pay  miles earned do not expire  basic 12 miles for every s1 spent  local spend  2 miles for every s1 spent oversea spend in foreign currency  3 miles for every s1 spent on online affiliated flight  hotels capped at s5000  more,Air Miles,"['miles', 'card', 'beginnerfriendly', 'miles', 'card', 'to', 'kick', 'start', 'your', 'journey', 'into', 'collecting', 'miles', 'currently', 'using', 'it', 'for', 'a', 'year', 'now', 'mainly', 'for', 'transport', 'and', 'grab', 'payfave', 'pay', 'miles', 'earned', 'do', 'not', 'expire', 'basic', '12', 'miles', 'for', 'every', 's1', 'spent', 'local', 'spend', '2', 'miles', 'for', 'every', 's1', 'spent', 'oversea', 'spend', 'in', 'foreign', 'currency', '3', 'miles', 'for', 'every', 's1', 'spent', 'on', 'online', 'affiliated', 'flight', 'hotels', 'capped', 'at', 's5000', 'more']","['miles', 'card', 'beginnerfriendly', 'miles', 'card', 'kick', 'start', 'journey', 'collecting', 'miles', 'currently', 'using', 'year', 'mainly', 'transport', 'grab', 'payfave', 'pay', 'miles', 'earned', 'expire', 'basic', '12', 'miles', 'every', 's1', 'spent', 'local', 'spend', '2', 'miles', 'every', 's1', 'spent', 'oversea', 'spend', 'foreign', 'currency', '3', 'miles', 'every', 's1', 'spent', 'online', 'affiliated', 'flight', 'hotels', 'capped', 's5000']","['mile', 'card', 'beginnerfriendly', 'mile', 'card', 'kick', 'start', 'journey', 'collecting', 'mile', 'currently', 'using', 'year', 'mainly', 'transport', 'grab', 'payfave', 'pay', 'mile', 'earned', 'expire', 'basic', '12', 'mile', 'every', 's1', 'spent', 'local', 'spend', '2', 'mile', 'every', 's1', 'spent', 'oversea', 'spend', 'foreign', 'currency', '3', 'mile', 'every', 's1', 'spent', 'online', 'affiliated', 'flight', 'hotel', 'capped', 's5000']",4
DBS Altitude Visa Signature Card,"Great card for mileage! Points never expire! 10,000 mileage points credited upon renewal which is worth it! 
[Miles Card]",great card for mileage points never expire 10000 mileage points credited upon renewal which is worth it  miles card,Air Miles,"['great', 'card', 'for', 'mileage', 'points', 'never', 'expire', '10000', 'mileage', 'points', 'credited', 'upon', 'renewal', 'which', 'is', 'worth', 'it', 'miles', 'card']","['great', 'card', 'mileage', 'points', 'never', 'expire', '10000', 'mileage', 'points', 'credited', 'upon', 'renewal', 'worth', 'miles', 'card']","['great', 'card', 'mileage', 'point', 'never', 'expire', '10000', 'mileage', 'point', 'credited', 'upon', 'renewal', 'worth', 'mile', 'card']",5
DBS Altitude Visa Signature Card,"Decent miles card, earning you 1.2/2.4/3 (or even 4) on local/overseas/online travel-related transactions.

The points issuance based on $5 blocks may mean certain losses, however for a miles-earning card, not much other complaints",decent miles card earning you 12243 or even 4 on localoverseasonline travelrelated transactions  the points issuance based on 5 blocks may mean certain losses however for a milesearning card not much other complaints,Air Miles,"['decent', 'miles', 'card', 'earning', 'you', '12243', 'or', 'even', '4', 'on', 'localoverseasonline', 'travelrelated', 'transactions', 'the', 'points', 'issuance', 'based', 'on', '5', 'blocks', 'may', 'mean', 'certain', 'losses', 'however', 'for', 'a', 'milesearning', 'card', 'not', 'much', 'other', 'complaints']","['decent', 'miles', 'card', 'earning', '12243', 'even', '4', 'localoverseasonline', 'travelrelated', 'transactions', 'points', 'issuance', 'based', '5', 'blocks', 'may', 'mean', 'certain', 'losses', 'however', 'milesearning', 'card', 'much', 'complaints']","['decent', 'mile', 'card', 'earning', '12243', 'even', '4', 'localoverseasonline', 'travelrelated', 'transaction', 'point', 'issuance', 'based', '5', 'block', 'may', 'mean', 'certain', 'loss', 'however', 'milesearning', 'card', 'much', 'complaint']",3
